run_id,beam_size,img,label_true,context_true,label_generated
20220512_100225,5,102429.jpg,Spilogona latimana showing distinctive male secondary sexual characteristics (MSSCs),male secondary sexual characteristics,A brain of a male bee
20220512_100225,5,102461.jpg,Transfer wheel line marker,"Transfer wheel line marker, Birkenhead Park (cropped square)","An example of a bicycle bell , designed by Maryon , and teacher"
20220512_100225,5,102462.jpg,"Stuart, photographed by Lallie Charles, from a 1906 publication","Head and shoulders of a woman with long dark hair, wearing a draped costume and an ivy wreath in her hair","A young woman , from a 1918 publication ."
20220512_100225,5,102471.jpg,Alain Prost won 51 Formula One races and four world championships.,Black and white photo of Prost,The song was written by series producer David A. Goodman .
20220512_100225,5,102503.jpg,"The player interacts with characters and makes dialogue choices through text-based gameplay, causing the story to branch.","A screenshot of a conversation with the character Panhard. 2D artwork of the character is shown on the right of the screen, and the bottom shows both Panhard's dialogue and responses the player can choose from.",The cover of the game 's original design
20220512_100225,5,102504.jpg,The game was developed and published by Draw Distance.,Draw Distance's logo,The New Year 's logo
20220512_100225,5,102505.jpg,The stand-alone expansion Shadows of New York was released in 2020.,The logo for Shadows of New York,The logo for New York City
20220512_100225,5,102530.jpg,"Frank in her Santa Fe, New Mexico, garden",Woman in chef's whites holding a large cat,The music video for `` I 'll Be Together '' was the first chart-topper in October .
20220512_100225,5,102534.jpg,"NYPD surveillance disclosure sign on the Brooklyn Bridge, in lower Manhattan.",Sign which says Area is under NYPD Video Surveillance,The sign on the highway in December 2011
20220512_100225,5,102535.jpg,Image from Museum of the City of New York of the Young Lords,image of group of people meeting,The cast of the film
20220512_100225,5,102536.jpg,NYPD CCTV Argus surveillance cameras used by the Domain Awareness System.,image of NYPD owned and operated CCTV cameras on a lightpole,An NYPD owned mobile drone use
20220512_100225,5,102537.jpg,Protest of the 2004 Republican National Convention in New York City,image of a crowd of people filling the street in protest,A crowd of the protest in the Square
20220512_100225,5,102538.jpg,The NYPD surveilled activists in the Black Lives Matter movement.,"an Image of a Black Lives matter protest, including a person holding a sign which says ""Black out police violence""",A crowd at a 2009 rally outside the Seattle Pride Parade
20220512_100225,5,102539.jpg,"Wanted poster for a beer thief, who the NYPD used facial recognition against an image of Woody Harrelson to arrest.","wanted poster, with text ""Facial Identification Section Celebrity Comparison""",The front page for the 2010 season
20220512_100225,5,102540.jpg,"NYPD image depicting image modification to change an individual's facial expression from open-mouthed to closed-mouthed, and the subsequent suspect generated by the facial recognition system.","three images side by side, showing a person with their mouth open, modified to appear closed, and a mugshot","The cover of the first page from the 1970s , showing the effects of the album ."
20220512_100225,5,102541.jpg,DJI inspire,image of a DJI inspire quadcopter,An example of an Arado E.381/I
20220512_100225,5,102542.jpg,180 degree security camera on a New York City Subway platform,Image of a camera above a New York City subway help point,An aerial view of a bridge station .
20220512_100225,5,102543.jpg,Graffiti critical of government surveillance in the New York City Subway,defaced MTA poster with graffiti showing a CCTV camera where the lens is an eye,"The sign at the end of the music video game , which incorporates a scene"
20220512_100225,5,102646.jpg,Ceremony for a plaque at Manuel Torres' grave site; Chandler first from right.,"An audience in front of the plaque, behind a wreath of flowers.","The laying of the monument at St. Paul 's Church , 1941"
20220512_100225,5,102678.jpg,"Trump attending the 2017 Bastille Day military parade in Paris, France","Photograph showing Presidents Macron and Trump and other dignitaries standing in the background reviewing French troops marching in the foreground at the 2017 Bastille Day celebrations in Paris, France",The leaders of the French and Republic of Italy at the ceremony of the Republic of Jerusalem in Helsinki .
20220512_100225,5,102679.jpg,Preparation for the event at the Lincoln Memorial,Photograph of several workers installing a plexiglass barrier,The Health Sciences
20220512_100225,5,102681.jpg,Trump addressing the crowd at the Lincoln Memorial. He is flanked by then-Acting Secretary of Defense Mark Esper (left) and Chairman of the Joint Chiefs of Staff Joseph Dunford (right),President Trump stands behind a plexiglass shield addressing the crowd. He is flanked by then-Acting Secretary of Defense Mark Esper on the left and Chairman of the Joint Chiefs of Staff Joseph Dunford on the right. A crowd sits on bleachers behind them.,"A painting by President Barack Obama at the United States Air Force Base in Washington , D.C ."
20220512_100225,5,102682.jpg,Members of the Silent Drill Platoon performing at Salute to America,Two members of the United States Marine Corps Silent Drill Platoon get ready to catch their rifles which they have tossed up in the air.,"The officers of the 1st Battalion 's Marine Corps Women 's Reserve , showing the unit 's weapons"
20220512_100225,5,102685.jpg,Trump addressing the crowd at the Lincoln Memorial. Two M2 Bradleys are showcased.,Trump addressing the crowd at the Lincoln Memorial. An M2 Bradley tank can be seen either side of him.,"The start of the United States Capitol , looking west at the Lincoln Memorial"
20220512_100225,5,102775.jpg,The logo for the TV series Slasher,"Black background with the word ""SLASHER"" in red stylized text",An example of a typical case of a heavy metal
20220512_100225,5,102787.jpg,"Sheet music for Louise V. Gustin, ""Topsy Turvy: Two Step"" (1899).","Sheet music cover, featuring the words ""Topsy Turvy Two Step"" in large, thick, red lettering against a green background. ""By Louise V. Gustin"" is visible in much lighter, smaller, green lettering below that.",A poster advertising the film 's poster .
20220512_100225,5,102818.jpg,"Recognition of the Latvian Provisional Government, with Winnig's signature. 26 November 1918.","Recognition of the Latvian Provisional Government, with Winnig's signature.",The prospectus for the bombing of the civil war
20220512_100225,5,102836.jpg,"Mark Allen scored the highest break of the event, a 145.",Mark Allen looking to the right,The band in 2007
20220512_100225,5,102837.jpg,"Shaun Murphy won the tournament, defeating Mark Williams 109 in the final.",Shaun Murphy playing a shot,The 2015 champion Neil Robertson
20220512_100225,5,102848.jpg,"A circus building being placed, showing potential point gains and losses within its scoring sphere. The heads-up display shows how many points until the next building pack, available buildings, and progress towards the next island.","Three-quarter view of an island with buildings on it. In the foreground, houses surround a circus building. In the background to the right, several fields and industrial buildings are visible.",A map of the island
20220512_100225,5,102856.jpg,"Still from the American film Humility (1918) with Betty Brice, on page 32 of the September 8, 1917 Exhibitors Herald.","Film still, a courtroom scene, two women and one man in foreground.",The First Church of the South African American family
20220512_100225,5,102858.jpg,Mark Warman & Julia McKenzie together at the Stephen Sondheim Competition.,Mark Warman conducting Julia McKenzie at the Stephen Sondheim competition,The series was written by series co-creators .
20220512_100225,5,102877.jpg,Nora Sourouzian 2019,Portrait Picture Nora Sourouzian,The Everly Brothers
20220512_100225,5,102900.jpg,Example of hexagonal architecture,"Example of hexagonal architecture with an inner hexagon representing the application core, and an outer hexagon for the adapters, the border between the two being the ports",A diagram of the layout of the core Group of the slug
20220512_100225,5,102910.jpg,"Map of the International Telecommunication Union member states as of August 2019[update], with their territories (including dependent territories) recognized by the ITU in blue.",A political map of the world with all territories shaded blue to denote International Telecommunication Union membership,Map of countries in the world 's first edition
20220512_100225,5,102911.jpg,Plaque commemorating the University Avenue Armouries in front of the courthouse at University Avenue and Armoury Street,plaque,The main entrance to the site of the town
20220512_100225,5,102913.jpg,"The electro sound of ""Superstar"" was compared to Marina's second studio album, Electra Heart (2012).",A color photograph of Marina performing live with a blonde bob-cut wig on.,Beyonc performing during the 2009 World Tour in 2015
20220512_100225,5,102914.jpg,"Marina performing ""Superstar"" with several backup singers during the Love + Fear Tour in September 2019.",A color photograph of Marina performing live with backup singers while flowing their arms.,"A scene from the music video , singing `` Like a Prayer '' , as seen in the music video ."
20220512_100225,5,102927.jpg,This editor is aYeoman Administratorand is entitled to display thisBronze Service Badge.,"""Yeoman Administrator, awarded for being an administrator for at least 1 year and performing at least 350 administrative actions""",The editor is anExperienced Administratorand is entitled to display thisBronze Service Badge .
20220512_100225,5,102931.jpg,This editor is aVeteran Administrator IIIand is entitled to display thisSilver Service Badge.,"""Veteran Administrator III, awarded for being an administrator for at least 3 years and performing at least 1,800 administrative actions""",The editor is aSenior Administrator IIand is entitled to display thisSilver Service Badge .
